	name	genus	species	Size	#_contigs	Contig_N50	Longest_contig	Completness	Contamination	CheckMStatus	RNAPass	MIMAG	SLCID	eigen_index	eigen_weight	SLCCat
3495	SPMP75_bin.11	CAG-1427	CAG-1427 sp000435475	1964080.0	1.0	1964080.0	1964080.0	99.19	0.12	HIGH	True	HIGH	341	0	0.5009491197295738	Uncultivated
3496	SPMP75_bin.13	Ruminococcus_B	Ruminococcus_B gnavus	3327155.0	6.0	1470207.0	1540611.0	95.03	4.99	HIGH	False	MEDIUM	92	7	0.1865004961157403	Isolate
3497	SPMP75_bin.2	Bifidobacterium	Bifidobacterium adolescentis	1949108.0	5.0	1191384.0	1191384.0	94.79	0.45	HIGH	True	HIGH	280	42	0.1251462199087095	Isolate
3498	SPMP75_bin.22	Dorea	Dorea longicatena_B	2553959.0	13.0	336809.0	695724.0	91.23	0.73	HIGH	True	HIGH	620	7	0.2502548170291203	Isolate
3499	SPMP75_bin.23	Enterocloster	Enterocloster sp900541315	2555301.0	188.0	22530.0	93875.0	63.39	2.43	MEDIUM	False	MEDIUM	460	5	0.3328685248849301	Uncultivated
3500	SPMP75_bin.24	Pauljensenia	Pauljensenia bouchesdurhonensis	2155039.0	150.0	24592.0	59017.0	86.85	2.23	MEDIUM	False	MEDIUM	382	0	0.7071067811865476	Isolate
3501	SPMP75_bin.29	Clostridium_Q	Clostridium_Q sp000435655	1926216.0	13.0	290641.0	465277.0	54.75	0.0	MEDIUM	False	MEDIUM	254	1	0.7071067811865476	Uncultivated
3502	SPMP75_bin.30	Bacteroides	Bacteroides uniformis	3466635.0	100.0	53850.0	265224.0	86.86	1.25	MEDIUM	False	MEDIUM	250	19	0.1364083910082165	Isolate
3503	SPMP75_bin.31	Clostridium	Clostridium sp900540255	2434342.0	142.0	27446.0	88093.0	64.66	0.0	MEDIUM	False	MEDIUM	118	7	0.3320609799145911	Uncultivated
3504	SPMP75_bin.33	Enterocloster	Enterocloster sp001517625	2514566.0	179.0	22486.0	80244.0	78.38	0.76	MEDIUM	False	MEDIUM	241	5	0.3532535230702343	Isolate
3505	SPMP75_bin.34	Phocaeicola	Phocaeicola vulgatus	4648801.0	121.0	75209.0	352075.0	95.4	2.87	HIGH	True	HIGH	33	20	0.1392927363301311	Isolate
3506	SPMP75_bin.38	Blautia_A	Blautia_A sp000433815	3193206.0	8.0	1082199.0	1440176.0	97.15	0.0	HIGH	True	HIGH	170	0	0.2514638079597683	Uncultivated
3507	SPMP75_bin.39	Faecalimonas	Faecalimonas umbilicata	2379717.0	46.0	101883.0	279715.0	91.39	1.27	HIGH	True	HIGH	119	1	0.4098780417812405	Isolate
3508	SPMP75_bin.4	Bifidobacterium	Bifidobacterium longum	1250819.0	2.0	691927.0	691927.0	54.84	0.0	MEDIUM	False	MEDIUM	284	79	0.1072858851073318	Isolate
3509	SPMP75_bin.42	Parabacteroides	Parabacteroides distasonis	4191398.0	242.0	25442.0	97395.0	94.71	1.79	HIGH	False	MEDIUM	102	12	0.1417700441661174	Isolate
3510	SPMP75_bin.43	Anaerobutyricum	Anaerobutyricum hallii	2121490.0	5.0	603504.0	907019.0	72.48	0.89	MEDIUM	True	MEDIUM	97	40	0.1480821388229897	Isolate
3511	SPMP75_bin.45	Faecalibacterium	Faecalibacterium prausnitzii_G	1331424.0	10.0	309952.0	524014.0	68.03	0.68	MEDIUM	False	MEDIUM	62	56	0.1304000612095305	Isolate
3512	SPMP75_bin.46	Streptococcus		1256595.0	107.0	15363.0	72336.0	50.55	3.35	MEDIUM	False	MEDIUM	53	20	0.2168526302997862	Isolate
3513	SPMP75_bin.49	Ruminococcus_A	Ruminococcus_A sp000432335	2850906.0	17.0	297231.0	708655.0	94.3	0.63	HIGH	False	MEDIUM	526	0	0.5777871987994597	Uncultivated
3514	SPMP75_bin.56	Anaerostipes	Anaerostipes hadrus	1786255.0	21.0	197902.0	282576.0	66.55	1.34	MEDIUM	False	MEDIUM	154	61	0.1176594438608867	Isolate
3515	SPMP75_bin.59	Acetatifactor	Acetatifactor sp900066565	1647207.0	256.0	6961.0	23557.0	51.05	1.75	MEDIUM	False	MEDIUM	13	17	0.226791665290567	Uncultivated
3516	SPMP75_bin.6	Phascolarctobacterium	Phascolarctobacterium faecium	1398379.0	81.0	22861.0	107772.0	64.21	1.1	MEDIUM	False	MEDIUM	265	17	0.2220082551503641	Isolate
3517	SPMP75_bin.63	Erysipelatoclostridium	Erysipelatoclostridium ramosum	2815526.0	110.0	41888.0	184611.0	72.33	0.0	MEDIUM	False	MEDIUM	176	6	0.2884373580142836	Isolate
3518	SPMP75_bin.65	Dorea	Dorea sp000509125	3020720.0	168.0	30288.0	126578.0	66.41	1.56	MEDIUM	False	MEDIUM	229	2	0.4088894681485392	Isolate
3519	SPMP75_bin.70	Roseburia	Roseburia sp900552665	3225574.0	63.0	95502.0	226518.0	98.37	1.69	HIGH	False	MEDIUM	69	0	0.2250679463720202	Isolate
3520	SPMP75_bin.71	Agathobaculum	Agathobaculum butyriciproducens	2318920.0	104.0	50862.0	128603.0	92.06	2.01	HIGH	True	HIGH	22	16	0.1285071550267294	Isolate
3521	SPMP75_bin.74	Eggerthella	Eggerthella lenta	2845203.0	239.0	18990.0	65073.0	78.96	1.73	MEDIUM	False	MEDIUM	27	20	0.1796425446936516	Isolate
3522	SPMP75_bin.75	Bifidobacterium	Bifidobacterium bifidum	2158735.0	2.0	2151052.0	2151052.0	97.97	0.92	HIGH	False	MEDIUM	263	14	0.1602811301887856	Isolate
3523	SPMP75_bin.8	Lawsonibacter	Lawsonibacter sp900066825	1885377.0	211.0	12367.0	57793.0	67.09	2.2	MEDIUM	False	MEDIUM	239	3	0.4974716148573914	Uncultivated
3524	SPMP76_bin.1	CAG-217	CAG-217 sp000436335	1941490.0	3.0	1199685.0	1199685.0	96.64	0.0	HIGH	True	HIGH	155	13	0.2135014599435014	Uncultivated
3525	SPMP76_bin.100	Blautia_A	Blautia_A sp900066165	2380161.0	65.0	60681.0	164918.0	66.12	3.9	MEDIUM	False	MEDIUM	35	39	0.1370334719500437	Uncultivated
3526	SPMP76_bin.101	Weissella	Weissella confusa	1884174.0	50.0	55616.0	172133.0	91.63	0.91	HIGH	False	MEDIUM	169	1	0.4486061310250521	Isolate
3527	SPMP76_bin.102	ER4	ER4 sp000765235	2001962.0	18.0	181700.0	513735.0	89.46	0.0	MEDIUM	False	MEDIUM	237	8	0.1743368066542943	Isolate
3528	SPMP76_bin.105	CAG-1427	CAG-1427 sp000435675	1515014.0	45.0	60335.0	132273.0	90.89	0.12	HIGH	False	MEDIUM	168	5	0.3015717030441799	Uncultivated
3529	SPMP76_bin.106	Faecalibacterium	Faecalibacterium prausnitzii_D	2502963.0	23.0	302708.0	401930.0	95.81	1.34	HIGH	True	HIGH	294	11	0.1605774342051747	Isolate
3530	SPMP76_bin.108	Agathobaculum	Agathobaculum butyriciproducens	1540012.0	20.0	128055.0	314816.0	58.72	0.0	MEDIUM	False	MEDIUM	22	56	0.1271239332116308	Isolate
3531	SPMP76_bin.11	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	1595777.0	106.0	21723.0	58050.0	51.02	0.57	MEDIUM	False	MEDIUM	30	34	0.162950452941235	Isolate
3532	SPMP76_bin.12	CAG-45	CAG-45 sp900066395	2622087.0	12.0	332949.0	606930.0	96.14	2.51	HIGH	True	HIGH	402	1	0.4478907755826465	Uncultivated
3533	SPMP76_bin.14	Mediterraneibacter	Mediterraneibacter lactaris	2119819.0	20.0	162478.0	499852.0	91.5	0.29	HIGH	False	MEDIUM	226	3	0.2892647022084809	Isolate
3534	SPMP76_bin.16	Clostridium_Q	Clostridium_Q sp003024715	1852462.0	193.0	12347.0	40923.0	59.21	1.9	MEDIUM	False	MEDIUM	125	27	0.1786199629213279	Isolate
3535	SPMP76_bin.18	Eubacterium_G	Eubacterium_G ventriosum	1920453.0	105.0	32555.0	102881.0	66.32	1.98	MEDIUM	False	MEDIUM	55	12	0.2570395418212464	Isolate
3536	SPMP76_bin.2	CAG-103	CAG-103 sp000432375	1338837.0	7.0	284741.0	437089.0	53.36	0.0	MEDIUM	False	MEDIUM	578	21	0.2122638960154753	Uncultivated
3537	SPMP76_bin.25	Coprococcus	Coprococcus sp900066115	2573444.0	13.0	249596.0	623949.0	97.09	0.0	HIGH	False	MEDIUM	61	2	0.2683653986551332	Isolate
3538	SPMP76_bin.27	CAG-177	CAG-177 sp003514385	1730360.0	123.0	19039.0	99501.0	86.02	1.34	MEDIUM	False	MEDIUM	142	11	0.2183614570342829	Uncultivated
3539	SPMP76_bin.3	Megasphaera	Megasphaera sp000417505	2251077.0	17.0	247310.0	441492.0	99.4	0.0	HIGH	True	HIGH	220	6	0.1481609779146951	Isolate
3540	SPMP76_bin.30	Blautia	Blautia sp000436935	2193043.0	58.0	68401.0	306210.0	73.65	0.0	MEDIUM	False	MEDIUM	312	2	0.3779847771539002	Uncultivated
3541	SPMP76_bin.31	Roseburia	Roseburia hominis	2831373.0	117.0	42392.0	109863.0	88.41	2.43	MEDIUM	False	MEDIUM	106	5	0.2095793007422844	Isolate
3542	SPMP76_bin.34	Dorea	Dorea longicatena	1066565.0	5.0	309774.0	462542.0	59.65	0.0	MEDIUM	False	MEDIUM	79	36	0.1611317388313676	Isolate
3543	SPMP76_bin.38	Holdemanella	Holdemanella sp002299315	2335362.0	26.0	237851.0	417410.0	91.51	4.42	HIGH	True	HIGH	82	4	0.2784344746458534	Uncultivated
3544	SPMP76_bin.4	Ligilactobacillus	Ligilactobacillus ruminis	2264847.0	4.0	1555868.0	1555868.0	97.91	1.44	HIGH	True	HIGH	646	10	0.1931703807073871	Isolate
3545	SPMP76_bin.43	Ruminococcus_C	Ruminococcus_C sp000437175	1201077.0	21.0	94201.0	282334.0	53.02	0.0	MEDIUM	False	MEDIUM	192	4	0.444879217448379	Uncultivated
3546	SPMP76_bin.45	Evtepia	Evtepia sp900546255	1800672.0	63.0	48224.0	157834.0	69.69	0.0	MEDIUM	True	MEDIUM	85	4	0.302060320854037	Uncultivated
3547	SPMP76_bin.51	Acetatifactor	Acetatifactor sp900066365	2566977.0	42.0	107060.0	283934.0	92.13	1.88	HIGH	False	MEDIUM	77	1	0.2679040995370373	Uncultivated
3548	SPMP76_bin.52	Ruminococcus_A	Ruminococcus_A sp003011855	2761366.0	20.0	176680.0	559416.0	92.41	0.63	HIGH	True	HIGH	314	14	0.1669161556510454	Isolate
3549	SPMP76_bin.54	Bifidobacterium	Bifidobacterium bifidum	1740136.0	5.0	534777.0	659293.0	76.84	3.23	MEDIUM	False	MEDIUM	263	36	0.1594650165131866	Isolate
3550	SPMP76_bin.56	CAG-127	CAG-127 sp900319515	1978530.0	19.0	136171.0	452278.0	66.44	0.0	MEDIUM	False	MEDIUM	91	11	0.276487959428158	Uncultivated
3551	SPMP76_bin.57	Ruminococcus_E	Ruminococcus_E bromii_B	1971016.0	11.0	467132.0	668545.0	93.29	1.68	HIGH	True	HIGH	94	16	0.1669362523803942	Isolate
3552	SPMP76_bin.59	AM51-8	AM51-8 sp003478275	1835930.0	119.0	26976.0	110205.0	59.65	0.0	MEDIUM	False	MEDIUM	87	2	0.4998172193430502	Uncultivated
3553	SPMP76_bin.62	Agathobacter	Agathobacter sp900550545	2486864.0	65.0	73073.0	151124.0	84.69	1.52	MEDIUM	False	MEDIUM	196	1	0.7071067811865476	Uncultivated
3554	SPMP76_bin.64	Roseburia	Roseburia intestinalis	3725000.0	100.0	73646.0	441212.0	92.35	8.9	MEDIUM	True	MEDIUM	139	14	0.2084550205888899	Isolate
3555	SPMP76_bin.65	Ruminococcus_D	Ruminococcus_D bicirculans	2519304.0	24.0	157738.0	402366.0	95.89	0.0	HIGH	True	HIGH	291	10	0.1627022927480743	Isolate
3556	SPMP76_bin.66	Gemmiger	Gemmiger formicilis	1791871.0	12.0	298473.0	360464.0	56.69	0.0	MEDIUM	False	MEDIUM	338	52	0.1335745807360283	Isolate
3557	SPMP76_bin.69	SFFH01	SFFH01 sp900542395	1769302.0	182.0	15103.0	65922.0	57.14	0.32	MEDIUM	False	MEDIUM	44	2	0.4473680325075663	Uncultivated
3558	SPMP76_bin.70	CAG-83	CAG-83 sp900552475	1533516.0	198.0	9510.0	44404.0	60.0	1.34	MEDIUM	False	MEDIUM	274	0	0.7071067811865476	Uncultivated
3559	SPMP76_bin.73	Senegalimassilia	Senegalimassilia anaerobia	1955908.0	51.0	54044.0	287208.0	89.08	0.81	MEDIUM	False	MEDIUM	140	2	0.2057618728088067	Isolate
3560	SPMP76_bin.76	Lachnospira	Lachnospira eligens	1962207.0	201.0	13433.0	56169.0	69.07	0.67	MEDIUM	False	MEDIUM	29	29	0.1716948180941373	Isolate
3561	SPMP76_bin.78	Megamonas	Megamonas funiformis	1545823.0	17.0	239711.0	392449.0	75.95	0.63	MEDIUM	False	MEDIUM	131	23	0.1578346290073727	Isolate
3562	SPMP76_bin.8	Dialister	Dialister sp900343095	1543048.0	3.0	1399652.0	1399652.0	89.77	0.02	MEDIUM	True	MEDIUM	609	1	0.1899637705509339	Isolate
3563	SPMP76_bin.80	Bifidobacterium	Bifidobacterium adolescentis	1952628.0	19.0	1239273.0	1239273.0	87.46	5.15	MEDIUM	True	MEDIUM	280	33	0.1253432933664989	Isolate
3564	SPMP76_bin.85	Faecalibacterium	Faecalibacterium prausnitzii_G	2196641.0	40.0	140299.0	230610.0	96.01	1.7	HIGH	True	HIGH	62	23	0.1326595510373341	Isolate
3565	SPMP76_bin.87	Agathobacter	Agathobacter faecis	2919671.0	19.0	247658.0	426998.0	94.38	3.86	HIGH	False	MEDIUM	309	0	0.1274476167991852	Isolate
3566	SPMP76_bin.88	Mitsuokella	Mitsuokella jalaludinii	1999610.0	73.0	42134.0	190187.0	96.38	0.08	HIGH	False	MEDIUM	297	0	0.7071067811865476	Isolate
3567	SPMP76_bin.92	TF01-11	TF01-11 sp003529475	2562443.0	86.0	43359.0	167313.0	91.16	0.34	HIGH	False	MEDIUM	645	5	0.2887086694788519	Uncultivated
3568	SPMP76_bin.94	Anaerobutyricum	Anaerobutyricum hallii	3346255.0	25.0	268061.0	835622.0	95.97	5.08	MEDIUM	True	MEDIUM	97	28	0.1491398160705446	Isolate
3569	SPMP76_bin.98	Fusicatenibacter	Fusicatenibacter saccharivorans	2635890.0	39.0	122956.0	217437.0	89.98	3.16	MEDIUM	True	MEDIUM	506	32	0.1115127400807536	Isolate
3570	SPMP77_bin.1	Eggerthella	Eggerthella lenta	3193882.0	10.0	580312.0	1037007.0	98.31	0.0	HIGH	False	MEDIUM	27	3	0.1804581185566769	Isolate
3571	SPMP77_bin.10	Mediterraneibacter	Mediterraneibacter lactaris	2133675.0	35.0	99001.0	230632.0	89.67	0.58	MEDIUM	False	MEDIUM	226	7	0.2889380106639548	Isolate
3572	SPMP77_bin.12	Alistipes	Alistipes onderdonkii	3398210.0	61.0	89405.0	380975.0	97.44	0.48	HIGH	True	HIGH	272	3	0.2891220998414694	Isolate
3573	SPMP77_bin.13	Flavonifractor	Flavonifractor plautii	3004875.0	118.0	44648.0	109220.0	88.42	0.24	MEDIUM	False	MEDIUM	215	2	0.2142363896556771	Isolate
3574	SPMP77_bin.14	Bifidobacterium	Bifidobacterium longum	2206201.0	7.0	477584.0	566302.0	99.12	0.15	HIGH	False	MEDIUM	284	33	0.1087264928974971	Isolate
3575	SPMP77_bin.16	Schaedlerella	Schaedlerella glycyrrhizinilyticum	2486113.0	114.0	34925.0	117210.0	80.07	1.02	MEDIUM	False	MEDIUM	132	4	0.4451868779214482	Isolate
3576	SPMP77_bin.19	Eubacterium_G	Eubacterium_G ventriosum	2224990.0	98.0	42744.0	116925.0	79.46	2.41	MEDIUM	False	MEDIUM	55	9	0.2580975359385726	Isolate
3577	SPMP77_bin.20	CAG-41	CAG-41 sp900066215	2427170.0	54.0	86195.0	210529.0	88.26	1.01	MEDIUM	False	MEDIUM	90	8	0.1366847883460442	Uncultivated
3578	SPMP77_bin.21	Agathobaculum	Agathobaculum butyriciproducens	1723735.0	30.0	89206.0	197883.0	70.41	0.0	MEDIUM	False	MEDIUM	22	29	0.1282030649600428	Isolate
3579	SPMP77_bin.23	Blautia	Blautia sp900541955	2745735.0	52.0	86739.0	238586.0	91.41	1.06	HIGH	True	HIGH	175	1	0.3171435867208976	Uncultivated
3580	SPMP77_bin.24	Collinsella	Collinsella sp003459245	2389371.0	17.0	207279.0	475480.0	99.19	7.53	MEDIUM	True	MEDIUM	0	7	0.1774512428306405	Isolate
3581	SPMP77_bin.28	Bacteroides	Bacteroides uniformis	3579591.0	78.0	82749.0	268189.0	89.53	0.56	MEDIUM	False	MEDIUM	250	13	0.1364891168555229	Isolate
3582	SPMP77_bin.29	GCA-900066135	GCA-900066135 sp900543575	2954611.0	158.0	29988.0	114381.0	58.4	2.8	MEDIUM	False	MEDIUM	430	10	0.2666830744722916	Uncultivated
3583	SPMP77_bin.30	Parabacteroides	Parabacteroides distasonis	4410567.0	209.0	29417.0	138361.0	94.04	1.03	HIGH	False	MEDIUM	102	24	0.1415709318819208	Isolate
3584	SPMP77_bin.31	CAG-81	CAG-81 sp900066535	2727926.0	91.0	46687.0	174271.0	93.67	0.0	HIGH	False	MEDIUM	74	2	0.2509762339147685	Uncultivated
3585	SPMP77_bin.36	Faecalibacterium	Faecalibacterium prausnitzii_G	2270522.0	19.0	301758.0	546133.0	96.43	0.0	HIGH	True	HIGH	62	7	0.1329612929286356	Isolate
3586	SPMP77_bin.37	Anaerostipes	Anaerostipes hadrus	2901578.0	21.0	245613.0	811735.0	94.63	1.34	HIGH	True	HIGH	154	27	0.1190420964298337	Isolate
3587	SPMP77_bin.39	Enterocloster	Enterocloster sp001517625	2336211.0	191.0	19696.0	70239.0	74.94	0.0	MEDIUM	False	MEDIUM	241	7	0.3528504073911895	Isolate
3588	SPMP77_bin.41	Agathobacter	Agathobacter faecis	3104633.0	29.0	228230.0	442800.0	96.93	2.33	HIGH	False	MEDIUM	309	6	0.1273752205508617	Isolate
3589	SPMP77_bin.45	Mediterraneibacter	Mediterraneibacter torques	1891574.0	123.0	20995.0	77468.0	59.78	1.83	MEDIUM	False	MEDIUM	210	25	0.1814577347163506	Isolate
3590	SPMP77_bin.48	Anaerobutyricum	Anaerobutyricum hallii	3020790.0	13.0	447960.0	724726.0	93.29	1.34	HIGH	True	HIGH	97	1	0.1497882505672687	Isolate
3591	SPMP77_bin.49	KLE1615	KLE1615 sp900066985	2508713.0	12.0	272491.0	780762.0	58.7	0.0	MEDIUM	True	MEDIUM	10	45	0.1378856262514498	Uncultivated
3592	SPMP77_bin.5	Blautia_A	Blautia_A obeum	1410439.0	7.0	1033337.0	1033337.0	55.7	0.0	MEDIUM	False	MEDIUM	26	4	0.3769512062339084	Isolate
3593	SPMP77_bin.50	Bacteroides	Bacteroides fragilis_A	4728434.0	150.0	55253.0	165131.0	92.19	2.38	HIGH	False	MEDIUM	268	0		Isolate
3594	SPMP77_bin.51	CAG-81	CAG-81 sp000435795	2685192.0	101.0	38548.0	128853.0	86.26	0.63	MEDIUM	False	MEDIUM	197	4	0.4459325070712906	Uncultivated
3595	SPMP77_bin.53	Fusicatenibacter	Fusicatenibacter saccharivorans	2963683.0	13.0	255758.0	715605.0	85.0	0.63	MEDIUM	True	MEDIUM	506	37	0.1114452280620529	Isolate
3596	SPMP77_bin.56	Enterocloster	Enterocloster sp000431375	3327519.0	61.0	94063.0	209399.0	95.47	0.98	HIGH	False	MEDIUM	304	4	0.2305961544653639	Uncultivated
3597	SPMP77_bin.6	Lachnospira	Lachnospira sp000437735	2196537.0	19.0	192879.0	462095.0	61.97	0.0	MEDIUM	False	MEDIUM	302	6	0.3015596121752518	Uncultivated
3598	SPMP77_bin.60	Blautia_A	Blautia_A wexlerae	3889213.0	27.0	504653.0	596799.0	87.66	6.22	MEDIUM	True	MEDIUM	34	14	0.1671381230598091	Isolate
3599	SPMP77_bin.65	Blautia_A	Blautia_A sp900066165	3355816.0	74.0	83085.0	195604.0	90.98	2.47	HIGH	True	HIGH	35	13	0.137867377183914	Uncultivated
3600	SPMP77_bin.68	Bilophila	Bilophila wadsworthia	2221421.0	371.0	6649.0	36761.0	61.35	0.04	MEDIUM	False	MEDIUM	242	21	0.1881883240365674	Isolate
3601	SPMP77_bin.7	Ruminococcus_B	Ruminococcus_B gnavus	2444902.0	22.0	214229.0	360523.0	94.13	1.56	HIGH	False	MEDIUM	92	12	0.1862825793878645	Isolate
3602	SPMP78_bin.14	Megasphaera	Megasphaera sp000417505	2427195.0	9.0	330095.0	683458.0	98.78	0.0	HIGH	True	HIGH	220	44	0.1446615152789961	Isolate
3603	SPMP78_bin.19	Prevotellamassilia	Prevotellamassilia sp900539625	1763188.0	46.0	55344.0	151050.0	54.77	0.07	MEDIUM	False	MEDIUM	153	1	0.7071067811865476	Uncultivated
3604	SPMP78_bin.2	Mitsuokella	Mitsuokella multacida	2398126.0	10.0	471437.0	771003.0	99.07	0.19	HIGH	True	HIGH	47	4	0.2434535872993544	Isolate
3605	SPMP78_bin.22	Ruminococcus_A	Ruminococcus_A sp003011855	2779412.0	26.0	234906.0	624726.0	93.04	1.9	HIGH	True	HIGH	314	15	0.1667626194851377	Isolate
3606	SPMP78_bin.24	Streptococcus		1717058.0	66.0	44942.0	163350.0	65.68	0.54	MEDIUM	False	MEDIUM	53	10	0.2180577250168004	Isolate
3607	SPMP78_bin.29	Prevotella	Prevotella sp003447235	2492964.0	37.0	102259.0	230435.0	94.7	0.71	HIGH	True	HIGH	630	2	0.4090837016502859	Uncultivated
3608	SPMP78_bin.3	Allisonella	Allisonella histaminiformans	1595934.0	31.0	87186.0	123584.0	83.07	0.98	MEDIUM	True	MEDIUM	43	1	0.4484394118634785	Isolate
3609	SPMP78_bin.33	Roseburia	Roseburia inulinivorans	1812569.0	19.0	146463.0	256823.0	52.63	0.0	MEDIUM	False	MEDIUM	69	17	0.2217757497448935	Isolate
3610	SPMP78_bin.34	Agathobaculum	Agathobaculum butyriciproducens	2363135.0	66.0	72400.0	189450.0	87.9	0.67	MEDIUM	True	MEDIUM	22	22	0.1283889464396929	Isolate
3611	SPMP78_bin.36	Anaerobutyricum	Anaerobutyricum hallii	3052575.0	21.0	383074.0	693280.0	97.47	1.51	HIGH	True	HIGH	97	8	0.1495800373526442	Isolate
3612	SPMP78_bin.38	Prevotella	Prevotella sp900313215	2016796.0	157.0	18776.0	51416.0	56.9	0.0	MEDIUM	False	MEDIUM	219	0	0.5777168405126217	Uncultivated
3613	SPMP78_bin.4	Bifidobacterium	Bifidobacterium adolescentis	1538785.0	2.0	1032889.0	1032889.0	67.01	1.36	MEDIUM	True	MEDIUM	280	52	0.1241562036275891	Isolate
3614	SPMP78_bin.40	Olsenella_E	Olsenella_E sp003609875	1996165.0	35.0	155374.0	265457.0	96.51	1.61	HIGH	False	MEDIUM	111	2	0.2587604044085017	Uncultivated
3615	SPMP78_bin.42	Faecalibacterium	Faecalibacterium prausnitzii_C	2333758.0	35.0	113536.0	408079.0	95.21	3.67	HIGH	True	HIGH	54	22	0.1563513279317975	Isolate
3616	SPMP78_bin.44	Slackia_A	Slackia_A isoflavoniconvertens	2499462.0	41.0	99922.0	349502.0	95.97	2.69	HIGH	True	HIGH	108	8	0.2771940853993109	Uncultivated
3617	SPMP78_bin.47	Lachnospira	Lachnospira rogosae	2328854.0	54.0	68182.0	203171.0	70.18	1.75	MEDIUM	False	MEDIUM	251	12	0.2183912646930221	Isolate
3618	SPMP78_bin.50	Sutterella	Sutterella wadsworthensis_A	792834.0	2.0	691960.0	691960.0	55.24	0.0	MEDIUM	False	MEDIUM	200	6	0.3738990996584197	Isolate
3619	SPMP78_bin.51	Ligilactobacillus	Ligilactobacillus ruminis	2180628.0	2.0	2175458.0	2175458.0	97.91	0.52	HIGH	True	HIGH	646	9	0.1932666457096783	Isolate
3620	SPMP78_bin.54	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	2444195.0	66.0	160334.0	712518.0	71.38	0.0	MEDIUM	False	MEDIUM	30	20	0.166688355390453	Isolate
3621	SPMP78_bin.56	Anaerostipes	Anaerostipes hadrus	2603005.0	53.0	110812.0	539498.0	89.0	1.85	MEDIUM	True	MEDIUM	154	52	0.1184080340892286	Isolate
3622	SPMP78_bin.6	Clostridium_Q	Clostridium_Q sp003024715	2895761.0	26.0	227223.0	444439.0	98.1	4.27	HIGH	True	HIGH	125	8	0.1802184002631142	Isolate
3623	SPMP78_bin.60	Agathobacter	Agathobacter rectalis	2936166.0	21.0	258992.0	743291.0	97.0	0.0	HIGH	True	HIGH	101	6	0.1296535424137194	Isolate
3624	SPMP78_bin.62	Mediterraneibacter		2439324.0	181.0	20043.0	170588.0	53.58	6.25	MEDIUM	False	MEDIUM	634	0		Novel
3625	SPMP78_bin.69	Parolsenella	Parolsenella sp900543875	1856212.0	21.0	173845.0	379159.0	95.97	1.88	HIGH	True	HIGH	525	3	0.4469638612899462	Uncultivated
3626	SPMP78_bin.70	Fusicatenibacter	Fusicatenibacter saccharivorans	2698418.0	25.0	167742.0	331318.0	85.65	0.63	MEDIUM	True	MEDIUM	506	58	0.110999299196371	Isolate
3627	SPMP78_bin.72	Dorea	Dorea longicatena	2889714.0	12.0	434951.0	905439.0	97.08	2.34	HIGH	True	HIGH	79	11	0.1649118331353287	Isolate
3628	SPMP78_bin.75	Blautia_A	Blautia_A massiliensis	3552705.0	44.0	304323.0	455769.0	97.48	6.72	MEDIUM	False	MEDIUM	50	11	0.1435163999064578	Isolate
3629	SPMP78_bin.77	Blautia_A	Blautia_A wexlerae	3124675.0	36.0	246882.0	552615.0	82.91	4.91	MEDIUM	True	MEDIUM	34	5	0.1673923385676023	Isolate
3630	SPMP78_bin.78	Clostridium_P	Clostridium_P perfringens	3297275.0	7.0	782875.0	1268916.0	94.26	2.02	HIGH	True	HIGH	163	1	0.7071067811865476	Isolate
3631	SPMP78_bin.81	Prevotella	Prevotella copri_A	3175444.0	63.0	122625.0	201564.0	88.2	6.25	MEDIUM	True	MEDIUM	95	4	0.4080021050142052	Isolate
3632	SPMP78_bin.86	Holdemanella	Holdemanella biformis	2469474.0	15.0	518823.0	769668.0	93.4	6.46	MEDIUM	True	MEDIUM	75	7	0.3010876390708493	Isolate
3633	SPMP78_bin.87	Escherichia	Escherichia flexneri	4820579.0	11.0	802906.0	1021684.0	95.43	4.57	HIGH	True	HIGH	236	6	0.1654024748680053	Isolate
3634	SPMP78_bin.88	Faecalibacterium	Faecalibacterium prausnitzii_D	2211997.0	18.0	249869.0	367865.0	76.19	0.0	MEDIUM	True	MEDIUM	294	22	0.1603004004780521	Isolate
3635	SPMP78_bin.89	UMGS1375	UMGS1375 sp900066615	1833173.0	17.0	257332.0	391518.0	78.8	0.63	MEDIUM	False	MEDIUM	104	7	0.1968523450297105	Uncultivated
3636	SPMP78_bin.91	Mogibacterium	Mogibacterium sp002299625	1629711.0	65.0	36384.0	152365.0	57.05	0.71	MEDIUM	True	MEDIUM	247	6	0.3753236285230446	Uncultivated
3637	SPMP78_bin.95	Bifidobacterium	Bifidobacterium sp002742445	1989682.0	7.0	510137.0	561206.0	99.72	0.76	HIGH	True	HIGH	195	1	0.2785598474411655	Isolate
3638	SPMP79_bin.10	CAG-103	CAG-103 sp000432375	1832818.0	90.0	31523.0	98336.0	90.27	0.0	HIGH	False	MEDIUM	578	0	0.213672099284484	Uncultivated
3639	SPMP79_bin.14	Anaerobutyricum	Anaerobutyricum hallii	3068029.0	19.0	354762.0	521830.0	93.96	1.68	HIGH	True	HIGH	97	25	0.1492240472377819	Isolate
